Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
IRF9	chr7	86239519	chr7	86360560	86361061	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF394 (1.00, - [+,-]), ZNF596 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), SP8 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), CTCF (1.00, + [+,+]), CTCFL (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF219 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), 
NOVA1	chr7	88677616	chr7	88496334	88496835	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), ZNF384 (1.00, - [+,-]), ZNF613 (1.00, - [+,-]), ZNF121 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), STAT2 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), 
NFKBIA	chr7	97479242	chr7	97197902	97198403	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF441 (1.00, - [+,-]), ZNF513 (1.00, + [+,+]), ZNF566 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF37A (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF394 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF484 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), KLF5 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), 
MIPOL1	chr7	99282964	chr7	99282626	99283127	1	ZNF846 (1.00, + [-,-]), ZNF776 (1.00, + [-,-]), ZNF823 (1.00, - [-,+]), ZNF304 (1.00, - [-,+]), ZNF341 (1.00, - [-,+]), ZNF30 (1.00, - [-,+]), ZNF441 (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF770 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), KLF7 (1.00, + [-,-]), KLF5 (1.00, + [-,-]), MAZ (1.00, - [-,+]), SP8 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), SP9 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), KLF10 (1.00, - [-,+]), KLF1 (1.00, - [-,+]), KLF13 (1.00, + [-,-]), KLF15 (1.00, + [-,-]), KLF16 (1.00, - [-,+]), KLF4 (1.00, - [-,+]), KLF9 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), ZNF132 (1.00, - [-,+]), ZFY (1.00, - [-,+]), ZNF180 (1.00, + [-,-]), ZNF267 (1.00, + [-,-]), ZNF263 (1.00, + [-,-]), 
TRIM9	chr7	113287955	chr7	113334706	113335207	1	RBAK (1.00, + [+,+]), 
SAMD4A	chr7	116678572	chr7	116679429	116679930	1	ZSCAN22 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF394 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), SP2 (1.00, - [+,-]), SP7 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZFX (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZFY (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), SP5 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), MAZ (1.00, - [+,-]), 
FBXO34	chr7	117379239	chr7	117378965	117379466	1	ZNF846 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF71 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), MAZ (1.00, - [+,-]), KLF9 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), CTCF (1.00, - [+,-]), IRF2 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), SP9 (1.00, + [+,+]), SP8 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZBTB7A (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), ZFY (1.00, - [+,-]), 
NAA30	chr7	119479163	chr7	119363547	119364048	1	ZNF846 (1.00, + [-,-]), ZNF543 (1.00, + [-,-]), ZNF180 (1.00, + [-,-]), ZNF205 (1.00, - [-,+]), ZNF267 (1.00, - [-,+]), PATZ1 (1.00, + [-,-]), 
KIAA0586	chr7	120508108	chr7	120508498	120508999	1	ZNF846 (1.00, - [-,+]), ZNF823 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), 
DAAM1	chr7	121278653	chr7	121449507	121450008	1	ZNF527 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), ZFY (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), SALL4 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), KLF4 (1.00, + [+,+]), 
ZFP36L1	chr7	130918448	chr7	130805233	130805734	1	ZNF77 (1.00, + [-,-]), ZNF613 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), 
ZFP36L1	chr7	130918448	chr7	130813391	130813892	1	ZSCAN22 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF513 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF71 (1.00, - [+,-]), RREB1 (1.00, + [+,+]), MAZ (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, + [+,+]), 
ZFP36L1	chr7	130918448	chr7	130915464	130915965	1	ZNF846 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF682 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), SALL2 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), 
ACTN1	chr7	131111068	chr7	131101013	131101514	1	ZNF77 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), LYL1 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
GALNT16	chr7	131403604	chr7	131631286	131631787	1	ZNF846 (1.00, + [+,+]), ZNF776 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), 
STON2	chr7	143520744	chr7	143587425	143587926	1	ZNF823 (1.00, - [-,+]), ZNF467 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF527 (1.00, - [-,+]), CTCFL (1.00, - [-,+]), ETS2 (1.00, + [-,-]), KLF11 (1.00, + [-,-]), CTCF (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), BCL11A (1.00, + [-,-]), 
TTC7B	chr7	152954232	chr7	152596305	152596806	1	ZNF774 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF398 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF513 (1.00, + [-,-]), ZNF658 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), ZNF71 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ZNF37A (1.00, + [-,-]), ZNF394 (1.00, + [-,-]), ZNF281 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), MZF1 (1.00, + [-,-]), MAZ (1.00, - [-,+]), ETS2 (1.00, - [-,+]), KLF2 (1.00, - [-,+]), ZFP57 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), WT1 (1.00, - [-,+]), ZNF132 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), ZNF202 (1.00, - [-,+]), GTF2I (1.00, + [-,-]), RBAK (1.00, + [-,-]), RREB1 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), SALL4 (1.00, + [-,-]), ZNF263 (1.00, - [-,+]), 
TTC7B	chr7	152954232	chr7	152840200	152840701	1	ZNF846 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
RPS6KA5	chr7	153208208	chr7	153300989	153301490	1	ZNF766 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF124 (1.00, + [+,+]), ZNF205 (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), ETS2 (1.00, - [+,-]), 
SERPINA3	chr7	156782244	chr7	156739919	156740420	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), LYL1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
CLMN	chr7	157422892	chr7	157513577	157514078	1	ZSCAN30 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), ZNF77 (1.00, + [+,+]), 
MFHAS1	chr8	11654390	chr8	11771633	11772134	1	ZNF846 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF543 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF189 (1.00, - [-,+]), ZNF202 (1.00, + [-,-]), ZNF263 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), RBAK (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), 
PPP3CC	chr8	22623733	chr8	22735650	22736151	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), RREB1 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), 
ADRA1A	chr8	27137159	chr8	27546045	27546546	1	ZNF766 (1.00, + [+,+]), ZNF484 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), 
CLU	chr8	27878788	chr8	27874398	27874899	1	ZNF846 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), GTF2I (1.00, + [-,-]), SP9 (1.00, - [-,+]), ZFP57 (1.00, + [-,-]), ZNF205 (1.00, - [-,+]), ZNF132 (1.00, + [-,-]), 
SCARA3	chr8	27897306	chr8	27874398	27874899	1	ZNF846 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), GTF2I (1.00, - [+,-]), SP9 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), 
RNF122	chr8	33924801	chr8	33857711	33858212	1	ZNF774 (1.00, + [-,-]), ZNF571 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF384 (1.00, + [-,-]), ZNF527 (1.00, + [-,-]), ZNF613 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF202 (1.00, - [-,+]), ZNF182 (1.00, - [-,+]), ZFP28 (1.00, - [-,+]), ZBTB17 (1.00, + [-,-]), STAT2 (1.00, - [-,+]), ZNF121 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), PRDM6 (1.00, - [-,+]), 
FGFR1	chr8	38924020	chr8	38972662	38973163	1	ZNF77 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF304 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ETS2 (1.00, + [+,+]), SP5 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), MAZ (1.00, + [+,+]), LYL1 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), KLF11 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), WT1 (1.00, - [+,-]), SP7 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), 
ATP6V1H	chr8	54473750	chr8	54472768	54473269	1	ZNF774 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF543 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), MAZ (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), KLF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP7 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
RGS20	chr8	54482450	chr8	54472768	54473269	1	ZNF774 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF543 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF658 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF304 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), MAZ (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), KLF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), SP7 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF205 (1.00, + [+,+]), 
ATP6V1H	chr8	54473750	chr8	54729929	54730430	1	ZNF354C (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), GTF3A (1.00, - [+,-]), MAZ (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), 
RGS20	chr8	54482450	chr8	54729929	54730430	1	ZNF354C (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), GTF3A (1.00, - [+,-]), MAZ (1.00, + [+,+]), ZNF189 (1.00, + [+,+]), 
LYN	chr8	56506647	chr8	56570297	56570798	1	ZNF846 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZBTB17 (1.00, - [+,-]), ZFY (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), SP7 (1.00, - [+,-]), 
ZFHX4	chr8	77189689	chr8	77167928	77168429	1	ZNF846 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF283 (1.00, + [-,-]), ZNF30 (1.00, + [-,-]), ZNF311 (1.00, + [-,-]), ZNF571 (1.00, + [-,-]), ZNF548 (1.00, + [-,-]), ZNF543 (1.00, + [-,-]), ZNF658 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), VEZF1 (1.00, - [-,+]), ZBTB17 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), ETS2 (1.00, + [-,-]), CTCFL (1.00, + [-,-]), KLF1 (1.00, - [-,+]), KLF2 (1.00, + [-,-]), SP2 (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), ZNF202 (1.00, + [-,-]), ZNF132 (1.00, + [-,-]), ZNF180 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), 
CA2	chr8	86006012	chr8	86006123	86006624	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF394 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), DNMT1 (1.00, + [+,+]), PATZ1 (1.00, + [+,+]), SP7 (1.00, + [+,+]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), ZFX (1.00, + [+,+]), 
RGS22	chr8	100414579	chr8	100431886	100432387	1	ZNF846 (1.00, + [-,-]), ZNF786 (1.00, + [-,-]), ZNF354C (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF766 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZFX (1.00, + [-,-]), ZNF121 (1.00, + [-,-]), CTCFL (1.00, - [-,+]), CTCF (1.00, - [-,+]), DNMT1 (1.00, - [-,+]), ZBTB7A (1.00, - [-,+]), ZFP57 (1.00, + [-,-]), KLF11 (1.00, - [-,+]), 
RNF19A	chr8	100578693	chr8	100431886	100432387	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF766 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF121 (1.00, - [+,-]), CTCFL (1.00, + [+,+]), CTCF (1.00, + [+,+]), DNMT1 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), KLF11 (1.00, + [+,+]), 
RGS22	chr8	100414579	chr8	100762227	100762728	1	ZNF823 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), IRF2 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), 
RNF19A	chr8	100578693	chr8	100762227	100762728	1	ZNF823 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), IRF2 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), 
RGS22	chr8	100414579	chr8	100791342	100791843	1	ZNF77 (1.00, - [-,+]), STAT2 (1.00, + [-,-]), 
RNF19A	chr8	100578693	chr8	100791342	100791843	1	ZNF77 (1.00, + [+,+]), STAT2 (1.00, - [+,-]), 
YWHAZ	chr8	101235409	chr8	101385420	101385921	1	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF394 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), KLF11 (1.00, - [+,-]), KLF1 (1.00, + [+,+]), MAZ (1.00, - [+,-]), PATZ1 (1.00, + [+,+]), RBAK (1.00, - [+,-]), SALL2 (1.00, - [+,-]), 
AZIN1	chr8	103133367	chr8	103168024	103168525	1	ZNF774 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), TAL1 (1.00, - [+,-]), TCF12 (1.00, - [+,-]), 
ZFPM2	chr8	105497277	chr8	105138128	105138629	1	ZNF846 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), ZNF77 (1.00, - [-,+]), ZFP28 (1.00, + [-,-]), KLF11 (1.00, - [-,+]), BCL11A (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), 
EXT1	chr8	118427830	chr8	118271161	118271662	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF766 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF71 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), IRF2 (1.00, + [+,+]), RBAK (1.00, - [+,-]), LYL1 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), PRDM6 (1.00, - [+,-]), 
NDUFB9	chr8	124861672	chr8	125012498	125012999	1	ZNF846 (1.00, - [-,+]), ZNF774 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), GTF3A (1.00, + [-,-]), ZFP69B (1.00, - [-,+]), 
SQLE	chr8	125346991	chr8	125345748	125346249	1	ZSCAN30 (1.00, + [+,+]), ZSCAN22 (1.00, - [+,-]), ZNF846 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF571 (1.00, + [+,+]), ZNF513 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF441 (1.00, + [+,+]), RREB1 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), MZF1 (1.00, + [+,+]), PATZ1 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), KLF7 (1.00, - [+,-]), MAZ (1.00, - [+,-]), KLF9 (1.00, - [+,-]), KLF15 (1.00, - [+,-]), KLF16 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), KLF4 (1.00, - [+,-]), KLF13 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), SP9 (1.00, - [+,-]), SP8 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP57 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZBTB7A (1.00, + [+,+]), ZBTB7C (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZFX (1.00, - [+,-]), ZNF219 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), SP2 (1.00, + [+,+]), SP1 (1.00, + [+,+]), SP4 (1.00, - [+,-]), 
LOC106999943	chr8	128155959	chr8	128224854	128225355	1	ZNF846 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF71 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), STAT2 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF132 (1.00, - [+,-]), ZNF202 (1.00, + [+,+]), IRF2 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), 
LOC106999943	chr8	128155959	chr8	128534533	128535034	1	ZNF846 (1.00, + [+,+]), ZNF384 (1.00, + [+,+]), ZNF613 (1.00, + [+,+]), MZF1 (1.00, - [+,-]), ZNF182 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), 
KCNQ3	chr8	132768668	chr8	132777020	132777521	1	ZNF774 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF596 (1.00, + [+,+]), 
FAM135B	chr8	138568359	chr8	138399156	138399657	1	ZNF557 (1.00, - [-,+]), ZNF436 (1.00, + [-,-]), SP2 (1.00, - [-,+]), SP1 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), KLF5 (1.00, - [-,+]), KLF10 (1.00, - [-,+]), TCF12 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), SP4 (1.00, - [-,+]), KLF2 (1.00, + [-,-]), KLF1 (1.00, - [-,+]), 
PLXDC2	chr9	20947659	chr9	20947731	20948232	1	ZNF846 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZNF71 (1.00, + [+,+]), RBAK (1.00, - [+,-]), DNMT1 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), 
PIP4K2A	chr9	23744769	chr9	23586468	23586969	1	ZNF786 (1.00, + [+,+]), ZNF823 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), SALL2 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), MZF1 (1.00, + [+,+]), 
